,ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,DESCRIPTION,INTRO
3212,ARE,United Arab Emirates,EMRO,1998.0,IPV (Inactivated polio vaccine),Yes (P)
3213,ARE,United Arab Emirates,EMRO,1998.0,Measles-containing vaccine 2nd dose,Yes
3214,ARE,United Arab Emirates,EMRO,1998.0,Mumps vaccine,Yes
3215,ARE,United Arab Emirates,EMRO,1998.0,Rubella vaccine,Yes
3216,ARE,United Arab Emirates,EMRO,1998.0,Seasonal Influenza vaccine,No
3217,ARE,United Arab Emirates,EMRO,1998.0,YF (Yellow fever) vaccine,No
3218,ARE,United Arab Emirates,EMRO,1997.0,Hepatitis B vaccine,Yes
3219,ARE,United Arab Emirates,EMRO,1997.0,HepB birth dose,No
3220,ARE,United Arab Emirates,EMRO,1997.0,Hib (Haemophilus influenzae type B) vaccine,No
3221,ARE,United Arab Emirates,EMRO,1997.0,IPV (Inactivated polio vaccine),Yes (P)
3222,ARE,United Arab Emirates,EMRO,1997.0,Measles-containing vaccine 2nd dose,Yes
3223,ARE,United Arab Emirates,EMRO,1997.0,Mumps vaccine,Yes
3224,ARE,United Arab Emirates,EMRO,1997.0,Rubella vaccine,Yes
3225,ARE,United Arab Emirates,EMRO,1997.0,Seasonal Influenza vaccine,No
3226,ARE,United Arab Emirates,EMRO,1997.0,YF (Yellow fever) vaccine,No
3227,ARE,United Arab Emirates,EMRO,1996.0,Hepatitis B vaccine,Yes
3228,ARE,United Arab Emirates,EMRO,1996.0,HepB birth dose,No
3229,ARE,United Arab Emirates,EMRO,1996.0,Hib (Haemophilus influenzae type B) vaccine,No
3230,ARE,United Arab Emirates,EMRO,1996.0,IPV (Inactivated polio vaccine),No
3231,ARE,United Arab Emirates,EMRO,1996.0,Measles-containing vaccine 2nd dose,Yes
3232,ARE,United Arab Emirates,EMRO,1996.0,Mumps vaccine,Yes
3233,ARE,United Arab Emirates,EMRO,1996.0,Rubella vaccine,Yes
3234,ARE,United Arab Emirates,EMRO,1996.0,Seasonal Influenza vaccine,No
3235,ARE,United Arab Emirates,EMRO,1996.0,YF (Yellow fever) vaccine,No
3236,ARE,United Arab Emirates,EMRO,1995.0,Hepatitis B vaccine,Yes
3237,ARE,United Arab Emirates,EMRO,1995.0,HepB birth dose,No
3238,ARE,United Arab Emirates,EMRO,1995.0,Hib (Haemophilus influenzae type B) vaccine,No
3239,ARE,United Arab Emirates,EMRO,1995.0,IPV (Inactivated polio vaccine),No
3240,ARE,United Arab Emirates,EMRO,1995.0,IPV (Inactivated polio vaccine) 2nd dose,No
3241,ARE,United Arab Emirates,EMRO,1995.0,Measles-containing vaccine 2nd dose,Yes
3242,ARE,United Arab Emirates,EMRO,1995.0,Mumps vaccine,No
3243,ARE,United Arab Emirates,EMRO,1995.0,Rubella vaccine,Yes
3244,ARE,United Arab Emirates,EMRO,1995.0,Seasonal Influenza vaccine,No
3245,ARE,United Arab Emirates,EMRO,1995.0,YF (Yellow fever) vaccine,No
3246,ARE,United Arab Emirates,EMRO,1994.0,Hepatitis B vaccine,Yes
3247,ARE,United Arab Emirates,EMRO,1994.0,HepB birth dose,No
3248,ARE,United Arab Emirates,EMRO,1994.0,Hib (Haemophilus influenzae type B) vaccine,No
3249,ARE,United Arab Emirates,EMRO,1994.0,IPV (Inactivated polio vaccine),No
3250,ARE,United Arab Emirates,EMRO,1994.0,Measles-containing vaccine 2nd dose,Yes
3251,ARE,United Arab Emirates,EMRO,1994.0,Mumps vaccine,No
3252,ARE,United Arab Emirates,EMRO,1994.0,Rubella vaccine,Yes
3253,ARE,United Arab Emirates,EMRO,1994.0,Seasonal Influenza vaccine,No
3254,ARE,United Arab Emirates,EMRO,1994.0,YF (Yellow fever) vaccine,No
3255,ARE,United Arab Emirates,EMRO,1993.0,Hepatitis B vaccine,Yes
3256,ARE,United Arab Emirates,EMRO,1993.0,HepB birth dose,No
3257,ARE,United Arab Emirates,EMRO,1993.0,Hib (Haemophilus influenzae type B) vaccine,No
3258,ARE,United Arab Emirates,EMRO,1993.0,IPV (Inactivated polio vaccine),No
3259,ARE,United Arab Emirates,EMRO,1993.0,Measles-containing vaccine 2nd dose,Yes
3260,ARE,United Arab Emirates,EMRO,1993.0,Mumps vaccine,No
3261,ARE,United Arab Emirates,EMRO,1993.0,Rubella vaccine,Yes
3262,ARE,United Arab Emirates,EMRO,1993.0,Seasonal Influenza vaccine,No
3263,ARE,United Arab Emirates,EMRO,1993.0,YF (Yellow fever) vaccine,No
3264,ARE,United Arab Emirates,EMRO,1992.0,Hepatitis B vaccine,Yes
3265,ARE,United Arab Emirates,EMRO,1992.0,HepB birth dose,No
3266,ARE,United Arab Emirates,EMRO,1992.0,Hib (Haemophilus influenzae type B) vaccine,No
3267,ARE,United Arab Emirates,EMRO,1992.0,IPV (Inactivated polio vaccine),No
3268,ARE,United Arab Emirates,EMRO,1992.0,Measles-containing vaccine 2nd dose,Yes
3269,ARE,United Arab Emirates,EMRO,1992.0,Mumps vaccine,No
3270,ARE,United Arab Emirates,EMRO,1992.0,Rubella vaccine,Yes
3271,ARE,United Arab Emirates,EMRO,1992.0,Seasonal Influenza vaccine,No
3272,ARE,United Arab Emirates,EMRO,1992.0,YF (Yellow fever) vaccine,No
3273,ARE,United Arab Emirates,EMRO,1991.0,Hepatitis B vaccine,Yes
3274,ARE,United Arab Emirates,EMRO,1991.0,HepB birth dose,No
3275,ARE,United Arab Emirates,EMRO,1991.0,Hib (Haemophilus influenzae type B) vaccine,No
3276,ARE,United Arab Emirates,EMRO,1991.0,IPV (Inactivated polio vaccine),No
3277,ARE,United Arab Emirates,EMRO,1991.0,Measles-containing vaccine 2nd dose,Yes
3278,ARE,United Arab Emirates,EMRO,1991.0,Mumps vaccine,No
3279,ARE,United Arab Emirates,EMRO,1991.0,Rubella vaccine,Yes
3280,ARE,United Arab Emirates,EMRO,1991.0,Seasonal Influenza vaccine,No
3281,ARE,United Arab Emirates,EMRO,1991.0,YF (Yellow fever) vaccine,No
3282,ARE,United Arab Emirates,EMRO,1990.0,Hepatitis B vaccine,Yes
3283,ARE,United Arab Emirates,EMRO,1990.0,HepB birth dose,No
3284,ARE,United Arab Emirates,EMRO,1990.0,Hib (Haemophilus influenzae type B) vaccine,No
3285,ARE,United Arab Emirates,EMRO,1990.0,IPV (Inactivated polio vaccine),No
3286,ARE,United Arab Emirates,EMRO,1990.0,Measles-containing vaccine 2nd dose,Yes
3287,ARE,United Arab Emirates,EMRO,1990.0,Mumps vaccine,No
3288,ARE,United Arab Emirates,EMRO,1990.0,Rubella vaccine,Yes
3289,ARE,United Arab Emirates,EMRO,1990.0,Seasonal Influenza vaccine,No
3290,ARE,United Arab Emirates,EMRO,1990.0,YF (Yellow fever) vaccine,No
3291,ARE,United Arab Emirates,EMRO,1989.0,Hepatitis B vaccine,No
3292,ARE,United Arab Emirates,EMRO,1989.0,HepB birth dose,No
3293,ARE,United Arab Emirates,EMRO,1989.0,Hib (Haemophilus influenzae type B) vaccine,No
3294,ARE,United Arab Emirates,EMRO,1989.0,IPV (Inactivated polio vaccine),No
3295,ARE,United Arab Emirates,EMRO,1989.0,Measles-containing vaccine 2nd dose,Yes
3296,ARE,United Arab Emirates,EMRO,1989.0,Mumps vaccine,No
3297,ARE,United Arab Emirates,EMRO,1989.0,Rubella vaccine,Yes
3298,ARE,United Arab Emirates,EMRO,1989.0,Seasonal Influenza vaccine,No
3299,ARE,United Arab Emirates,EMRO,1989.0,YF (Yellow fever) vaccine,No
3300,ARE,United Arab Emirates,EMRO,1988.0,Hepatitis B vaccine,No
3301,ARE,United Arab Emirates,EMRO,1988.0,Hib (Haemophilus influenzae type B) vaccine,No
3302,ARE,United Arab Emirates,EMRO,1988.0,IPV (Inactivated polio vaccine),No
3303,ARE,United Arab Emirates,EMRO,1988.0,Measles-containing vaccine 2nd dose,Yes
3304,ARE,United Arab Emirates,EMRO,1988.0,Mumps vaccine,No
3305,ARE,United Arab Emirates,EMRO,1988.0,Rubella vaccine,Yes
3306,ARE,United Arab Emirates,EMRO,1988.0,Seasonal Influenza vaccine,No
3307,ARE,United Arab Emirates,EMRO,1988.0,YF (Yellow fever) vaccine,No
3308,ARE,United Arab Emirates,EMRO,1987.0,Hepatitis B vaccine,No
3309,ARE,United Arab Emirates,EMRO,1987.0,Hib (Haemophilus influenzae type B) vaccine,No
3310,ARE,United Arab Emirates,EMRO,1987.0,IPV (Inactivated polio vaccine),No
3311,ARE,United Arab Emirates,EMRO,1987.0,Measles-containing vaccine 2nd dose,Yes
3312,ARE,United Arab Emirates,EMRO,1987.0,Mumps vaccine,No
3313,ARE,United Arab Emirates,EMRO,1987.0,Rubella vaccine,Yes
3314,ARE,United Arab Emirates,EMRO,1987.0,Seasonal Influenza vaccine,No
3315,ARE,United Arab Emirates,EMRO,1987.0,YF (Yellow fever) vaccine,No
3316,ARE,United Arab Emirates,EMRO,1986.0,Hepatitis B vaccine,No
3317,ARE,United Arab Emirates,EMRO,1986.0,Hib (Haemophilus influenzae type B) vaccine,No
3318,ARE,United Arab Emirates,EMRO,1986.0,IPV (Inactivated polio vaccine),No
3319,ARE,United Arab Emirates,EMRO,1986.0,Measles-containing vaccine 2nd dose,Yes
3320,ARE,United Arab Emirates,EMRO,1986.0,Mumps vaccine,No
3321,ARE,United Arab Emirates,EMRO,1986.0,Rubella vaccine,Yes
3322,ARE,United Arab Emirates,EMRO,1986.0,Seasonal Influenza vaccine,No
3323,ARE,United Arab Emirates,EMRO,1986.0,YF (Yellow fever) vaccine,No
3324,ARE,United Arab Emirates,EMRO,1985.0,Hepatitis B vaccine,No
3325,ARE,United Arab Emirates,EMRO,1985.0,IPV (Inactivated polio vaccine),No
3326,ARE,United Arab Emirates,EMRO,1985.0,Measles-containing vaccine 2nd dose,Yes
3327,ARE,United Arab Emirates,EMRO,1985.0,Mumps vaccine,No
3328,ARE,United Arab Emirates,EMRO,1985.0,Rubella vaccine,Yes
3329,ARE,United Arab Emirates,EMRO,1985.0,Seasonal Influenza vaccine,No
3330,ARE,United Arab Emirates,EMRO,1985.0,YF (Yellow fever) vaccine,No
3331,ARE,United Arab Emirates,EMRO,1984.0,Hepatitis B vaccine,No
3332,ARE,United Arab Emirates,EMRO,1984.0,IPV (Inactivated polio vaccine),No
3333,ARE,United Arab Emirates,EMRO,1984.0,Measles-containing vaccine 2nd dose,No
3334,ARE,United Arab Emirates,EMRO,1984.0,Mumps vaccine,No
3335,ARE,United Arab Emirates,EMRO,1984.0,Rubella vaccine,No
3336,ARE,United Arab Emirates,EMRO,1984.0,Seasonal Influenza vaccine,No
3337,ARE,United Arab Emirates,EMRO,1984.0,YF (Yellow fever) vaccine,No
3338,ARE,United Arab Emirates,EMRO,1983.0,Hepatitis B vaccine,No
3339,ARE,United Arab Emirates,EMRO,1983.0,IPV (Inactivated polio vaccine),No
3340,ARE,United Arab Emirates,EMRO,1983.0,Measles-containing vaccine 2nd dose,No
3341,ARE,United Arab Emirates,EMRO,1983.0,Mumps vaccine,No
3342,ARE,United Arab Emirates,EMRO,1983.0,Rubella vaccine,No
3343,ARE,United Arab Emirates,EMRO,1983.0,Seasonal Influenza vaccine,No
3344,ARE,United Arab Emirates,EMRO,1983.0,YF (Yellow fever) vaccine,No
3345,ARE,United Arab Emirates,EMRO,1982.0,Hepatitis B vaccine,No
3346,ARE,United Arab Emirates,EMRO,1982.0,IPV (Inactivated polio vaccine),No
3347,ARE,United Arab Emirates,EMRO,1982.0,Measles-containing vaccine 2nd dose,No
3348,ARE,United Arab Emirates,EMRO,1982.0,Mumps vaccine,No
3349,ARE,United Arab Emirates,EMRO,1982.0,Rubella vaccine,No
3350,ARE,United Arab Emirates,EMRO,1982.0,Seasonal Influenza vaccine,No
3351,ARE,United Arab Emirates,EMRO,1982.0,YF (Yellow fever) vaccine,No
3352,ARE,United Arab Emirates,EMRO,1981.0,IPV (Inactivated polio vaccine),No
3353,ARE,United Arab Emirates,EMRO,1981.0,Measles-containing vaccine 2nd dose,No
3354,ARE,United Arab Emirates,EMRO,1981.0,Mumps vaccine,No
3355,ARE,United Arab Emirates,EMRO,1981.0,Rubella vaccine,No
3356,ARE,United Arab Emirates,EMRO,1981.0,Seasonal Influenza vaccine,No
3357,ARE,United Arab Emirates,EMRO,1981.0,YF (Yellow fever) vaccine,No
3358,ARE,United Arab Emirates,EMRO,1980.0,IPV (Inactivated polio vaccine),No
3359,ARE,United Arab Emirates,EMRO,1980.0,Measles-containing vaccine 2nd dose,No
3360,ARE,United Arab Emirates,EMRO,1980.0,Mumps vaccine,No
3361,ARE,United Arab Emirates,EMRO,1980.0,Rubella vaccine,No
3362,ARE,United Arab Emirates,EMRO,1980.0,Seasonal Influenza vaccine,No
3363,ARE,United Arab Emirates,EMRO,1980.0,YF (Yellow fever) vaccine,No
3364,ARE,United Arab Emirates,EMRO,1979.0,IPV (Inactivated polio vaccine),No
3365,ARE,United Arab Emirates,EMRO,1979.0,Measles-containing vaccine 2nd dose,No
3366,ARE,United Arab Emirates,EMRO,1979.0,Mumps vaccine,No
3367,ARE,United Arab Emirates,EMRO,1979.0,Rubella vaccine,No
3368,ARE,United Arab Emirates,EMRO,1979.0,Seasonal Influenza vaccine,No
3369,ARE,United Arab Emirates,EMRO,1979.0,YF (Yellow fever) vaccine,No
3370,ARE,United Arab Emirates,EMRO,1978.0,IPV (Inactivated polio vaccine),No
3371,ARE,United Arab Emirates,EMRO,1978.0,Measles-containing vaccine 2nd dose,No
3372,ARE,United Arab Emirates,EMRO,1978.0,Mumps vaccine,No
3373,ARE,United Arab Emirates,EMRO,1978.0,Rubella vaccine,No
3374,ARE,United Arab Emirates,EMRO,1978.0,Seasonal Influenza vaccine,No
3375,ARE,United Arab Emirates,EMRO,1978.0,YF (Yellow fever) vaccine,No
3376,ARE,United Arab Emirates,EMRO,1977.0,IPV (Inactivated polio vaccine),No
3377,ARE,United Arab Emirates,EMRO,1977.0,Measles-containing vaccine 2nd dose,No
3378,ARE,United Arab Emirates,EMRO,1977.0,Mumps vaccine,No
3379,ARE,United Arab Emirates,EMRO,1977.0,Rubella vaccine,No
3380,ARE,United Arab Emirates,EMRO,1977.0,Seasonal Influenza vaccine,No
3381,ARE,United Arab Emirates,EMRO,1977.0,YF (Yellow fever) vaccine,No
3382,ARE,United Arab Emirates,EMRO,1976.0,IPV (Inactivated polio vaccine),No
3383,ARE,United Arab Emirates,EMRO,1976.0,Measles-containing vaccine 2nd dose,No
3384,ARE,United Arab Emirates,EMRO,1976.0,Mumps vaccine,No
3385,ARE,United Arab Emirates,EMRO,1976.0,Rubella vaccine,No
3386,ARE,United Arab Emirates,EMRO,1976.0,Seasonal Influenza vaccine,No
3387,ARE,United Arab Emirates,EMRO,1976.0,YF (Yellow fever) vaccine,No
3388,ARE,United Arab Emirates,EMRO,1975.0,IPV (Inactivated polio vaccine),No
3389,ARE,United Arab Emirates,EMRO,1975.0,Measles-containing vaccine 2nd dose,No
3390,ARE,United Arab Emirates,EMRO,1975.0,Mumps vaccine,No
3391,ARE,United Arab Emirates,EMRO,1975.0,Rubella vaccine,No
3392,ARE,United Arab Emirates,EMRO,1975.0,Seasonal Influenza vaccine,No
3393,ARE,United Arab Emirates,EMRO,1975.0,YF (Yellow fever) vaccine,No
3394,ARE,United Arab Emirates,EMRO,1974.0,IPV (Inactivated polio vaccine),No
3395,ARE,United Arab Emirates,EMRO,1974.0,Measles-containing vaccine 2nd dose,No
3396,ARE,United Arab Emirates,EMRO,1974.0,Mumps vaccine,No
3397,ARE,United Arab Emirates,EMRO,1974.0,Rubella vaccine,No
3398,ARE,United Arab Emirates,EMRO,1974.0,Seasonal Influenza vaccine,No
3399,ARE,United Arab Emirates,EMRO,1974.0,YF (Yellow fever) vaccine,No
3400,ARE,United Arab Emirates,EMRO,1973.0,IPV (Inactivated polio vaccine),No
3401,ARE,United Arab Emirates,EMRO,1973.0,Measles-containing vaccine 2nd dose,No
3402,ARE,United Arab Emirates,EMRO,1973.0,Mumps vaccine,No
3403,ARE,United Arab Emirates,EMRO,1973.0,Rubella vaccine,No
3404,ARE,United Arab Emirates,EMRO,1973.0,Seasonal Influenza vaccine,No
3405,ARE,United Arab Emirates,EMRO,1973.0,YF (Yellow fever) vaccine,No
3406,ARE,United Arab Emirates,EMRO,1972.0,IPV (Inactivated polio vaccine),No
3407,ARE,United Arab Emirates,EMRO,1972.0,Measles-containing vaccine 2nd dose,No
3408,ARE,United Arab Emirates,EMRO,1972.0,Mumps vaccine,No
3409,ARE,United Arab Emirates,EMRO,1972.0,Rubella vaccine,No
3410,ARE,United Arab Emirates,EMRO,1972.0,Seasonal Influenza vaccine,No
3411,ARE,United Arab Emirates,EMRO,1972.0,YF (Yellow fever) vaccine,No
3412,ARE,United Arab Emirates,EMRO,1971.0,IPV (Inactivated polio vaccine),No
3413,ARE,United Arab Emirates,EMRO,1971.0,Measles-containing vaccine 2nd dose,No
3414,ARE,United Arab Emirates,EMRO,1971.0,Mumps vaccine,No
3415,ARE,United Arab Emirates,EMRO,1971.0,Rubella vaccine,No
3416,ARE,United Arab Emirates,EMRO,1971.0,Seasonal Influenza vaccine,No
3417,ARE,United Arab Emirates,EMRO,1971.0,YF (Yellow fever) vaccine,No
3418,ARE,United Arab Emirates,EMRO,1970.0,IPV (Inactivated polio vaccine),No
3419,ARE,United Arab Emirates,EMRO,1970.0,Measles-containing vaccine 2nd dose,No
3420,ARE,United Arab Emirates,EMRO,1970.0,Mumps vaccine,No
3421,ARE,United Arab Emirates,EMRO,1970.0,Rubella vaccine,No
3422,ARE,United Arab Emirates,EMRO,1970.0,Seasonal Influenza vaccine,No
3423,ARE,United Arab Emirates,EMRO,1970.0,YF (Yellow fever) vaccine,No
3424,ARE,United Arab Emirates,EMRO,1969.0,IPV (Inactivated polio vaccine),No
3425,ARE,United Arab Emirates,EMRO,1969.0,Measles-containing vaccine 2nd dose,No
3426,ARE,United Arab Emirates,EMRO,1969.0,Mumps vaccine,No
3427,ARE,United Arab Emirates,EMRO,1969.0,Rubella vaccine,No
3428,ARE,United Arab Emirates,EMRO,1969.0,Seasonal Influenza vaccine,No
3429,ARE,United Arab Emirates,EMRO,1969.0,YF (Yellow fever) vaccine,No
3430,ARE,United Arab Emirates,EMRO,1968.0,IPV (Inactivated polio vaccine),No
3431,ARE,United Arab Emirates,EMRO,1968.0,Measles-containing vaccine 2nd dose,No
3432,ARE,United Arab Emirates,EMRO,1968.0,Seasonal Influenza vaccine,No
3433,ARE,United Arab Emirates,EMRO,1968.0,YF (Yellow fever) vaccine,No
3434,ARE,United Arab Emirates,EMRO,1967.0,IPV (Inactivated polio vaccine),No
3435,ARE,United Arab Emirates,EMRO,1967.0,Measles-containing vaccine 2nd dose,No
3436,ARE,United Arab Emirates,EMRO,1967.0,Seasonal Influenza vaccine,No
3437,ARE,United Arab Emirates,EMRO,1967.0,YF (Yellow fever) vaccine,No
3438,ARE,United Arab Emirates,EMRO,1966.0,IPV (Inactivated polio vaccine),No
3439,ARE,United Arab Emirates,EMRO,1966.0,Measles-containing vaccine 2nd dose,No
3440,ARE,United Arab Emirates,EMRO,1966.0,Seasonal Influenza vaccine,No
3441,ARE,United Arab Emirates,EMRO,1965.0,IPV (Inactivated polio vaccine),No
3442,ARE,United Arab Emirates,EMRO,1965.0,Measles-containing vaccine 2nd dose,No
3443,ARE,United Arab Emirates,EMRO,1965.0,Seasonal Influenza vaccine,No
3444,ARE,United Arab Emirates,EMRO,1964.0,IPV (Inactivated polio vaccine),No
3445,ARE,United Arab Emirates,EMRO,1964.0,Measles-containing vaccine 2nd dose,No
3446,ARE,United Arab Emirates,EMRO,1964.0,Seasonal Influenza vaccine,No
3447,ARE,United Arab Emirates,EMRO,1963.0,IPV (Inactivated polio vaccine),No
3448,ARE,United Arab Emirates,EMRO,1963.0,Measles-containing vaccine 2nd dose,No
3449,ARE,United Arab Emirates,EMRO,1963.0,Seasonal Influenza vaccine,No
3450,ARE,United Arab Emirates,EMRO,1962.0,IPV (Inactivated polio vaccine),No
3451,ARE,United Arab Emirates,EMRO,1962.0,Seasonal Influenza vaccine,No
3452,ARE,United Arab Emirates,EMRO,1961.0,IPV (Inactivated polio vaccine),No
3453,ARE,United Arab Emirates,EMRO,1961.0,Seasonal Influenza vaccine,No
3454,ARE,United Arab Emirates,EMRO,1960.0,IPV (Inactivated polio vaccine),No
3455,ARE,United Arab Emirates,EMRO,1960.0,Seasonal Influenza vaccine,No
3456,ARE,United Arab Emirates,EMRO,1959.0,IPV (Inactivated polio vaccine),No
3457,ARE,United Arab Emirates,EMRO,1959.0,Seasonal Influenza vaccine,No
3458,ARE,United Arab Emirates,EMRO,1958.0,IPV (Inactivated polio vaccine),No
3459,ARE,United Arab Emirates,EMRO,1958.0,Seasonal Influenza vaccine,No
3460,ARE,United Arab Emirates,EMRO,1957.0,IPV (Inactivated polio vaccine),No
3461,ARE,United Arab Emirates,EMRO,1957.0,Seasonal Influenza vaccine,No
3462,ARE,United Arab Emirates,EMRO,1956.0,IPV (Inactivated polio vaccine),No
3463,ARE,United Arab Emirates,EMRO,1956.0,Seasonal Influenza vaccine,No
3464,ARE,United Arab Emirates,EMRO,1955.0,IPV (Inactivated polio vaccine),No
3465,ARE,United Arab Emirates,EMRO,1955.0,Seasonal Influenza vaccine,No
3466,ARE,United Arab Emirates,EMRO,1954.0,Seasonal Influenza vaccine,No
3467,ARE,United Arab Emirates,EMRO,1953.0,Seasonal Influenza vaccine,No
3468,ARE,United Arab Emirates,EMRO,1952.0,Seasonal Influenza vaccine,No
3469,ARE,United Arab Emirates,EMRO,1951.0,Seasonal Influenza vaccine,No
3470,ARE,United Arab Emirates,EMRO,1950.0,Seasonal Influenza vaccine,No
3471,ARE,United Arab Emirates,EMRO,1949.0,Seasonal Influenza vaccine,No
3472,ARE,United Arab Emirates,EMRO,1948.0,Seasonal Influenza vaccine,No
3473,ARE,United Arab Emirates,EMRO,1947.0,Seasonal Influenza vaccine,No
3474,ARE,United Arab Emirates,EMRO,1946.0,Seasonal Influenza vaccine,No
3475,ARE,United Arab Emirates,EMRO,1945.0,Seasonal Influenza vaccine,No
3476,ARE,United Arab Emirates,EMRO,1944.0,Seasonal Influenza vaccine,No
3477,ARE,United Arab Emirates,EMRO,1943.0,Seasonal Influenza vaccine,No
3478,ARE,United Arab Emirates,EMRO,1942.0,Seasonal Influenza vaccine,No
3479,ARE,United Arab Emirates,EMRO,1941.0,Seasonal Influenza vaccine,No
3480,ARE,United Arab Emirates,EMRO,1940.0,Seasonal Influenza vaccine,No
3481,ARG,Argentina,AMRO,2023.0,aP (acellular pertussis) vaccine,Yes
3482,ARG,Argentina,AMRO,2023.0,Hepatitis A vaccine,Yes
3483,ARG,Argentina,AMRO,2023.0,Hepatitis B vaccine,Yes
3484,ARG,Argentina,AMRO,2023.0,HepB birth dose,Yes
3485,ARG,Argentina,AMRO,2023.0,Hib (Haemophilus influenzae type B) vaccine,Yes
3486,ARG,Argentina,AMRO,2023.0,HPV (Human Papilloma Virus) vaccine,Yes
3487,ARG,Argentina,AMRO,2023.0,IPV (Inactivated polio vaccine),Yes
3488,ARG,Argentina,AMRO,2023.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
3489,ARG,Argentina,AMRO,2023.0,Japanese Encephalitis,No
3490,ARG,Argentina,AMRO,2023.0,Malaria vaccine,No
3491,ARG,Argentina,AMRO,2023.0,Measles-containing vaccine 2nd dose,Yes
3492,ARG,Argentina,AMRO,2023.0,Meningococcal meningitis vaccines (all strains),Yes
3493,ARG,Argentina,AMRO,2023.0,Mumps vaccine,Yes
3494,ARG,Argentina,AMRO,2023.0,PCV (Pneumococcal conjugate vaccine),Yes
3495,ARG,Argentina,AMRO,2023.0,PPV (Pneumococcal polysaccharide vaccine),Yes
3496,ARG,Argentina,AMRO,2023.0,Rotavirus vaccine,Yes
3497,ARG,Argentina,AMRO,2023.0,Rubella vaccine,Yes
3498,ARG,Argentina,AMRO,2023.0,Seasonal Influenza vaccine,Yes
3499,ARG,Argentina,AMRO,2023.0,Typhoid,No
3500,ARG,Argentina,AMRO,2023.0,Varicella vaccine,Yes
3501,ARG,Argentina,AMRO,2023.0,YF (Yellow fever) vaccine,High risk area
3502,ARG,Argentina,AMRO,2022.0,aP (acellular pertussis) vaccine,Yes
3503,ARG,Argentina,AMRO,2022.0,Hepatitis A vaccine,Yes
3504,ARG,Argentina,AMRO,2022.0,Hepatitis B vaccine,Yes
3505,ARG,Argentina,AMRO,2022.0,HepB birth dose,Yes
3506,ARG,Argentina,AMRO,2022.0,Hib (Haemophilus influenzae type B) vaccine,Yes
3507,ARG,Argentina,AMRO,2022.0,HPV (Human Papilloma Virus) vaccine,Yes
3508,ARG,Argentina,AMRO,2022.0,IPV (Inactivated polio vaccine),Yes
3509,ARG,Argentina,AMRO,2022.0,IPV (Inactivated polio vaccine) 2nd dose,Yes
3510,ARG,Argentina,AMRO,2022.0,Japanese Encephalitis,No
3511,ARG,Argentina,AMRO,2022.0,Malaria vaccine,No
3512,ARG,Argentina,AMRO,2022.0,Measles-containing vaccine 2nd dose,Yes
3513,ARG,Argentina,AMRO,2022.0,Meningococcal meningitis vaccines (all strains),Yes
3514,ARG,Argentina,AMRO,2022.0,Mumps vaccine,Yes
3515,ARG,Argentina,AMRO,2022.0,PCV (Pneumococcal conjugate vaccine),Yes
3516,ARG,Argentina,AMRO,2022.0,PPV (Pneumococcal polysaccharide vaccine),Yes
3517,ARG,Argentina,AMRO,2022.0,Rotavirus vaccine,Yes
3518,ARG,Argentina,AMRO,2022.0,Rubella vaccine,Yes
3519,ARG,Argentina,AMRO,2022.0,Seasonal Influenza vaccine,Yes
