,GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
3585,COUNTRIES,AUS,Australia,2015.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3586,COUNTRIES,AUS,Australia,2015.0,RUBELLA,Rubella,"per 1,000,000 total population",0.8
3587,COUNTRIES,AUS,Australia,2015.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
3588,COUNTRIES,AUS,Australia,2015.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3589,COUNTRIES,AUS,Australia,2014.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3590,COUNTRIES,AUS,Australia,2014.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
3591,COUNTRIES,AUS,Australia,2014.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
3592,COUNTRIES,AUS,Australia,2014.0,MEASLES,Measles,"per 1,000,000 total population",14.4
3593,COUNTRIES,AUS,Australia,2014.0,MUMPS,Mumps,"per 1,000,000 total population",7.9
3594,COUNTRIES,AUS,Australia,2014.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3595,COUNTRIES,AUS,Australia,2014.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",501.9
3596,COUNTRIES,AUS,Australia,2014.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3597,COUNTRIES,AUS,Australia,2014.0,RUBELLA,Rubella,"per 1,000,000 total population",0.7
3598,COUNTRIES,AUS,Australia,2014.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
3599,COUNTRIES,AUS,Australia,2014.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3600,COUNTRIES,AUS,Australia,2013.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
3601,COUNTRIES,AUS,Australia,2013.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3602,COUNTRIES,AUS,Australia,2013.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.2
3603,COUNTRIES,AUS,Australia,2013.0,MEASLES,Measles,"per 1,000,000 total population",6.8
3604,COUNTRIES,AUS,Australia,2013.0,MUMPS,Mumps,"per 1,000,000 total population",9.3
3605,COUNTRIES,AUS,Australia,2013.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3606,COUNTRIES,AUS,Australia,2013.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",530.2
3607,COUNTRIES,AUS,Australia,2013.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3608,COUNTRIES,AUS,Australia,2013.0,RUBELLA,Rubella,"per 1,000,000 total population",1.1
3609,COUNTRIES,AUS,Australia,2013.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.2
3610,COUNTRIES,AUS,Australia,2013.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3611,COUNTRIES,AUS,Australia,2012.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3612,COUNTRIES,AUS,Australia,2012.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3613,COUNTRIES,AUS,Australia,2012.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
3614,COUNTRIES,AUS,Australia,2012.0,MEASLES,Measles,"per 1,000,000 total population",8.7
3615,COUNTRIES,AUS,Australia,2012.0,MUMPS,Mumps,"per 1,000,000 total population",8.5
3616,COUNTRIES,AUS,Australia,2012.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3617,COUNTRIES,AUS,Australia,2012.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1043.9
3618,COUNTRIES,AUS,Australia,2012.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3619,COUNTRIES,AUS,Australia,2012.0,RUBELLA,Rubella,"per 1,000,000 total population",1.5
3620,COUNTRIES,AUS,Australia,2012.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
3621,COUNTRIES,AUS,Australia,2012.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3622,COUNTRIES,AUS,Australia,2011.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3623,COUNTRIES,AUS,Australia,2011.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
3624,COUNTRIES,AUS,Australia,2011.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
3625,COUNTRIES,AUS,Australia,2011.0,MEASLES,Measles,"per 1,000,000 total population",8.5
3626,COUNTRIES,AUS,Australia,2011.0,MUMPS,Mumps,"per 1,000,000 total population",6.5
3627,COUNTRIES,AUS,Australia,2011.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3628,COUNTRIES,AUS,Australia,2011.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1692.2
3629,COUNTRIES,AUS,Australia,2011.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3630,COUNTRIES,AUS,Australia,2011.0,RUBELLA,Rubella,"per 1,000,000 total population",2.7
3631,COUNTRIES,AUS,Australia,2011.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
3632,COUNTRIES,AUS,Australia,2011.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3633,COUNTRIES,AUS,Australia,2010.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3634,COUNTRIES,AUS,Australia,2010.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3635,COUNTRIES,AUS,Australia,2010.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
3636,COUNTRIES,AUS,Australia,2010.0,MEASLES,Measles,"per 1,000,000 total population",3.2
3637,COUNTRIES,AUS,Australia,2010.0,MUMPS,Mumps,"per 1,000,000 total population",4.0
3638,COUNTRIES,AUS,Australia,2010.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3639,COUNTRIES,AUS,Australia,2010.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1548.4
3640,COUNTRIES,AUS,Australia,2010.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3641,COUNTRIES,AUS,Australia,2010.0,RUBELLA,Rubella,"per 1,000,000 total population",1.9
3642,COUNTRIES,AUS,Australia,2010.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
3643,COUNTRIES,AUS,Australia,2010.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3644,COUNTRIES,AUS,Australia,2009.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3645,COUNTRIES,AUS,Australia,2009.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3646,COUNTRIES,AUS,Australia,2009.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
3647,COUNTRIES,AUS,Australia,2009.0,MEASLES,Measles,"per 1,000,000 total population",4.8
3648,COUNTRIES,AUS,Australia,2009.0,MUMPS,Mumps,"per 1,000,000 total population",7.5
3649,COUNTRIES,AUS,Australia,2009.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3650,COUNTRIES,AUS,Australia,2009.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",1356.3
3651,COUNTRIES,AUS,Australia,2009.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3652,COUNTRIES,AUS,Australia,2009.0,RUBELLA,Rubella,"per 1,000,000 total population",1.1
3653,COUNTRIES,AUS,Australia,2009.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
3654,COUNTRIES,AUS,Australia,2009.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3655,COUNTRIES,AUS,Australia,2008.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3656,COUNTRIES,AUS,Australia,2008.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3657,COUNTRIES,AUS,Australia,2008.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
3658,COUNTRIES,AUS,Australia,2008.0,MEASLES,Measles,"per 1,000,000 total population",3.0
3659,COUNTRIES,AUS,Australia,2008.0,MUMPS,Mumps,"per 1,000,000 total population",13.4
3660,COUNTRIES,AUS,Australia,2008.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3661,COUNTRIES,AUS,Australia,2008.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",675.5
3662,COUNTRIES,AUS,Australia,2008.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3663,COUNTRIES,AUS,Australia,2008.0,RUBELLA,Rubella,"per 1,000,000 total population",1.8
3664,COUNTRIES,AUS,Australia,2008.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.2
3665,COUNTRIES,AUS,Australia,2008.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3666,COUNTRIES,AUS,Australia,2007.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
3667,COUNTRIES,AUS,Australia,2007.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3668,COUNTRIES,AUS,Australia,2007.0,MEASLES,Measles,"per 1,000,000 total population",0.5
3669,COUNTRIES,AUS,Australia,2007.0,MUMPS,Mumps,"per 1,000,000 total population",27.6
3670,COUNTRIES,AUS,Australia,2007.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3671,COUNTRIES,AUS,Australia,2007.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",256.7
3672,COUNTRIES,AUS,Australia,2007.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3673,COUNTRIES,AUS,Australia,2007.0,RUBELLA,Rubella,"per 1,000,000 total population",1.7
3674,COUNTRIES,AUS,Australia,2007.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
3675,COUNTRIES,AUS,Australia,2007.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3676,COUNTRIES,AUS,Australia,2006.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3677,COUNTRIES,AUS,Australia,2005.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3678,COUNTRIES,AUS,Australia,2005.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3679,COUNTRIES,AUS,Australia,2005.0,MEASLES,Measles,"per 1,000,000 total population",0.5
3680,COUNTRIES,AUS,Australia,2005.0,MUMPS,Mumps,"per 1,000,000 total population",11.8
3681,COUNTRIES,AUS,Australia,2005.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3682,COUNTRIES,AUS,Australia,2005.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",555.7
3683,COUNTRIES,AUS,Australia,2005.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3684,COUNTRIES,AUS,Australia,2005.0,RUBELLA,Rubella,"per 1,000,000 total population",1.5
3685,COUNTRIES,AUS,Australia,2005.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
3686,COUNTRIES,AUS,Australia,2005.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3687,COUNTRIES,AUS,Australia,2004.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3688,COUNTRIES,AUS,Australia,2004.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3689,COUNTRIES,AUS,Australia,2004.0,MEASLES,Measles,"per 1,000,000 total population",3.5
3690,COUNTRIES,AUS,Australia,2004.0,MUMPS,Mumps,"per 1,000,000 total population",5.3
3691,COUNTRIES,AUS,Australia,2004.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3692,COUNTRIES,AUS,Australia,2004.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",432.8
3693,COUNTRIES,AUS,Australia,2004.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3694,COUNTRIES,AUS,Australia,2004.0,RUBELLA,Rubella,"per 1,000,000 total population",2.2
3695,COUNTRIES,AUS,Australia,2004.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.2
3696,COUNTRIES,AUS,Australia,2004.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3697,COUNTRIES,AUS,Australia,2003.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3698,COUNTRIES,AUS,Australia,2003.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3699,COUNTRIES,AUS,Australia,2003.0,MEASLES,Measles,"per 1,000,000 total population",4.6
3700,COUNTRIES,AUS,Australia,2003.0,MUMPS,Mumps,"per 1,000,000 total population",3.8
3701,COUNTRIES,AUS,Australia,2003.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",250.7
3702,COUNTRIES,AUS,Australia,2003.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3703,COUNTRIES,AUS,Australia,2003.0,RUBELLA,Rubella,"per 1,000,000 total population",2.8
3704,COUNTRIES,AUS,Australia,2003.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.2
3705,COUNTRIES,AUS,Australia,2003.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3706,COUNTRIES,AUS,Australia,2002.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3707,COUNTRIES,AUS,Australia,2002.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3708,COUNTRIES,AUS,Australia,2002.0,MEASLES,Measles,"per 1,000,000 total population",1.6
3709,COUNTRIES,AUS,Australia,2002.0,MUMPS,Mumps,"per 1,000,000 total population",3.5
3710,COUNTRIES,AUS,Australia,2002.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",283.9
3711,COUNTRIES,AUS,Australia,2002.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3712,COUNTRIES,AUS,Australia,2002.0,RUBELLA,Rubella,"per 1,000,000 total population",12.9
3713,COUNTRIES,AUS,Australia,2002.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.1
3714,COUNTRIES,AUS,Australia,2002.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3715,COUNTRIES,AUS,Australia,2001.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
3716,COUNTRIES,AUS,Australia,2001.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
3717,COUNTRIES,AUS,Australia,2001.0,MEASLES,Measles,"per 1,000,000 total population",7.3
3718,COUNTRIES,AUS,Australia,2001.0,MUMPS,Mumps,"per 1,000,000 total population",5.8
3719,COUNTRIES,AUS,Australia,2001.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",492.5
3720,COUNTRIES,AUS,Australia,2001.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3721,COUNTRIES,AUS,Australia,2001.0,RUBELLA,Rubella,"per 1,000,000 total population",13.5
3722,COUNTRIES,AUS,Australia,2001.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.2
3723,COUNTRIES,AUS,Australia,2001.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3724,COUNTRIES,AUS,Australia,2000.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3725,COUNTRIES,AUS,Australia,2000.0,MEASLES,Measles,"per 1,000,000 total population",5.6
3726,COUNTRIES,AUS,Australia,2000.0,MUMPS,Mumps,"per 1,000,000 total population",11.1
3727,COUNTRIES,AUS,Australia,2000.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",302.9
3728,COUNTRIES,AUS,Australia,2000.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.0
3729,COUNTRIES,AUS,Australia,2000.0,RUBELLA,Rubella,"per 1,000,000 total population",16.4
3730,COUNTRIES,AUS,Australia,2000.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
3731,COUNTRIES,AUS,Australia,1999.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3732,COUNTRIES,AUS,Australia,1999.0,MEASLES,Measles,"per 1,000,000 total population",12.4
3733,COUNTRIES,AUS,Australia,1999.0,MUMPS,Mumps,"per 1,000,000 total population",9.4
3734,COUNTRIES,AUS,Australia,1999.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",232.8
3735,COUNTRIES,AUS,Australia,1999.0,RUBELLA,Rubella,"per 1,000,000 total population",20.0
3736,COUNTRIES,AUS,Australia,1999.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.2
3737,COUNTRIES,AUS,Australia,1998.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3738,COUNTRIES,AUS,Australia,1998.0,MEASLES,Measles,"per 1,000,000 total population",17.5
3739,COUNTRIES,AUS,Australia,1998.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3740,COUNTRIES,AUS,Australia,1998.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",323.8
3741,COUNTRIES,AUS,Australia,1998.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
3742,COUNTRIES,AUS,Australia,1998.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
3743,COUNTRIES,AUS,Australia,1997.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3744,COUNTRIES,AUS,Australia,1997.0,MEASLES,Measles,"per 1,000,000 total population",46.1
3745,COUNTRIES,AUS,Australia,1997.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3746,COUNTRIES,AUS,Australia,1997.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",553.5
3747,COUNTRIES,AUS,Australia,1997.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
3748,COUNTRIES,AUS,Australia,1996.0,MEASLES,Measles,"per 1,000,000 total population",27.2
3749,COUNTRIES,AUS,Australia,1996.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",239.8
3750,COUNTRIES,AUS,Australia,1995.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3751,COUNTRIES,AUS,Australia,1995.0,MEASLES,Measles,"per 1,000,000 total population",66.2
3752,COUNTRIES,AUS,Australia,1995.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3753,COUNTRIES,AUS,Australia,1995.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",226.5
3754,COUNTRIES,AUS,Australia,1995.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
3755,COUNTRIES,AUS,Australia,1994.0,MEASLES,Measles,"per 1,000,000 total population",273.5
3756,COUNTRIES,AUS,Australia,1994.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3757,COUNTRIES,AUS,Australia,1994.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",314.7
3758,COUNTRIES,AUS,Australia,1994.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.8
3759,COUNTRIES,AUS,Australia,1993.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.2
3760,COUNTRIES,AUS,Australia,1993.0,MEASLES,Measles,"per 1,000,000 total population",255.9
3761,COUNTRIES,AUS,Australia,1993.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3762,COUNTRIES,AUS,Australia,1993.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",225.1
3763,COUNTRIES,AUS,Australia,1993.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.6
3764,COUNTRIES,AUS,Australia,1992.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.8
3765,COUNTRIES,AUS,Australia,1992.0,MEASLES,Measles,"per 1,000,000 total population",81.2
3766,COUNTRIES,AUS,Australia,1992.0,NTETANUS,Neonatal tetanus,"per 1,000 live births",0.0
3767,COUNTRIES,AUS,Australia,1992.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",42.1
3768,COUNTRIES,AUS,Australia,1992.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.8
3769,COUNTRIES,AUS,Australia,1991.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.5
3770,COUNTRIES,AUS,Australia,1991.0,MEASLES,Measles,"per 1,000,000 total population",79.5
3771,COUNTRIES,AUS,Australia,1991.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",19.4
3772,COUNTRIES,AUS,Australia,1991.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
3773,COUNTRIES,AUS,Australia,1990.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
3774,COUNTRIES,AUS,Australia,1990.0,MEASLES,Measles,"per 1,000,000 total population",51.4
3775,COUNTRIES,AUS,Australia,1990.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",50.3
3776,COUNTRIES,AUS,Australia,1990.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
3777,COUNTRIES,AUS,Australia,1989.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
3778,COUNTRIES,AUS,Australia,1989.0,MEASLES,Measles,"per 1,000,000 total population",10.0
3779,COUNTRIES,AUS,Australia,1989.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",36.4
3780,COUNTRIES,AUS,Australia,1989.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.7
3781,COUNTRIES,AUS,Australia,1988.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.7
3782,COUNTRIES,AUS,Australia,1988.0,MEASLES,Measles,"per 1,000,000 total population",14.9
3783,COUNTRIES,AUS,Australia,1988.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",9.2
3784,COUNTRIES,AUS,Australia,1988.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
3785,COUNTRIES,AUS,Australia,1987.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.0
3786,COUNTRIES,AUS,Australia,1987.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",17.8
3787,COUNTRIES,AUS,Australia,1987.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
3788,COUNTRIES,AUS,Australia,1986.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.7
3789,COUNTRIES,AUS,Australia,1986.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",37.4
3790,COUNTRIES,AUS,Australia,1986.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
3791,COUNTRIES,AUS,Australia,1985.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.1
3792,COUNTRIES,AUS,Australia,1985.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",37.1
3793,COUNTRIES,AUS,Australia,1985.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.7
3794,COUNTRIES,AUS,Australia,1984.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
3795,COUNTRIES,AUS,Australia,1984.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",16.7
3796,COUNTRIES,AUS,Australia,1984.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.4
3797,COUNTRIES,AUS,Australia,1983.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
3798,COUNTRIES,AUS,Australia,1983.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",21.5
3799,COUNTRIES,AUS,Australia,1983.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.6
3800,COUNTRIES,AUS,Australia,1982.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
3801,COUNTRIES,AUS,Australia,1982.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",18.0
3802,COUNTRIES,AUS,Australia,1982.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.8
3803,COUNTRIES,AUS,Australia,1981.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.2
3804,COUNTRIES,AUS,Australia,1981.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",11.4
3805,COUNTRIES,AUS,Australia,1981.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.8
3806,COUNTRIES,AUS,Australia,1980.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
3807,COUNTRIES,AUS,Australia,1980.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",8.4
3808,COUNTRIES,AUS,Australia,1980.0,TTETANUS,Total tetanus,"per 1,000,000 total population",0.6
3809,COUNTRIES,AUT,Austria,2023.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
3810,COUNTRIES,AUT,Austria,2023.0,INVASIVE_MENING,Invasive meningococcal disease,"per 1,000,000 total population",1.8
3811,COUNTRIES,AUT,Austria,2023.0,MEASLES,Measles,"per 1,000,000 total population",20.4
3812,COUNTRIES,AUT,Austria,2023.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",305.6
3813,COUNTRIES,AUT,Austria,2023.0,RUBELLA,Rubella,"per 1,000,000 total population",0.0
3814,COUNTRIES,AUT,Austria,2023.0,TYPHOID,Typhoid,"per 1,000,000 total population",0.8
3815,COUNTRIES,AUT,Austria,2023.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
